node_hash,best_reward_seen,average_reward,variance_rewards,visit_count,L_bound,U_bound,lower_confidence_interval,upper_confidence_interval,is_terminal,is_invalid_constant,num_children,num_parents
"('INTERNAL', ('M0*M1 - M2', 'M0 - M1'))",0.8426303805869583,0.22078718730372893,0.17195934585595116,4,0.6446304305203067,9.775329547159862,0.04461275388163466,0.6972464761209962,False,False,14,2
"('INTERNAL', ('B0*M2*s - M0*M2*s - M1*M2*s', 'B1*i'))",0.8250312889030896,0.505583185846309,0.08007351291657094,4,0.9918545335120561,9.801027244033245,0.14920953972561665,0.8559230517300439,False,False,3,2
"('INTERNAL', ('M0*M1*M2', 'B0*i'))",0.7924504434304399,0.27507170062961706,0.13556771999469372,4,1.2821759491708533,9.86367462699728,0.060219633636035406,0.7322859698137958,False,False,7,2
"('INTERNAL', ('B0*M0*s', 'B1*M1 + B2*M0*M1'))",0.7820751804750514,0.20387171199648924,0.14867411955826612,4,1.0175032561916455,9.881209535776936,0.04019378997869393,0.6857933893004616,False,False,14,2
"('INTERNAL', ('M0*M2 + M1*M2', 'M0*M2 + M1*M2'))",0.7742202941056388,0.26566753485776967,0.12839829720644724,4,0.812083842958834,9.786096426159597,0.057362993157207665,0.726395690637857,False,False,14,2
"('INTERNAL', ('B0*i**2*s + B0*i*s**2', 'B1*i + B2*r + M0 - M1'))",0.7736555993394083,0.5651892149285883,0.019314770413031007,4,1.1507699559500748,9.848561462871393,0.17803118771493545,0.8819126861258753,False,False,3,1
"('INTERNAL', ('B0*i**2*s + B0*i*s**2', 'B1*i + B2*r - M0'))",0.7736555993394083,0.7041668045358016,0.019314770413031004,4,0.9953381658280398,9.848561462871393,0.254965606704839,0.933251306662692,False,False,3,1
"('TERMINAL', ('B0*i**2*s + B0*i*s**2', 'B1*i + B2*r'))",0.7736555993394083,0.7736555993394083,0.0,4,0.7736555993394083,0.7736555993394083,0.2990481264225722,0.9538887531627773,True,False,0,1
"('INTERNAL', ('B0*M1*M2*M4 + M0*M1*M2*M4 + M3*M4', 'B1*M1*M3 + M0*M1*M3*r + M2*M3'))",0.7690284658012886,0.5530752771254958,0.042049008965592605,4,0.7000561462646159,9.782836332044761,0.17197791466592738,0.8768223578854679,False,False,6,2
"('INTERNAL', ('M0*M1', 'M0 + M1'))",0.7668775769733684,0.21179386042708734,0.13837413596236928,4,0.7734079459196223,9.784512015313316,0.042236570200420306,0.6911903150955496,False,False,14,2
