rank,reward,equations,equations_with_constants
1,0.9509900495906474,B0*i*s ; B1*i,0.400005948390732*i*s ; 0.100000455534524*i
139,0.8620891521374278,B0*i*s + i**3*s ; B1*i + B2*i*r,i**3*s + 0.41065856960535*i*s ; -0.0542575976716676*i*r + 0.130114732254039*i
140,0.8614567483479534,B0*i*s ; B1*i**2 + B1*i*r,0.28045017855138*i*s ; 0.15276061870691*i**2 + 0.15276061870691*i*r
141,0.860720323598722,B0*s + B1*i*s**2 ; B2*i + B3*i**2,0.588673128905084*i*s**2 - 0.00448883070861015*s ; -0.148917382785715*i**2 + 0.124173801179729*i
142,0.8606867048334079,B0*s**2 + B1*s*sqrt(Abs(i)) ; B2 + B3*i + B4*r,-0.0368363653467301*s**2 + 0.197440151890023*s*sqrt(Abs(i)) ; 0.140063349203743*i + 0.0167546040130077*r - 0.0160386211038489
143,0.8605571182049496,B0 + B1*i + B2*i*s ; B3*i + B3*sqrt(Abs(i**2 + i*r)),0.422982891527454*i*s - 0.0817323127579422*i + 0.00212851544906339 ; 0.0323592161625122*i + 0.0323592161625122*sqrt(Abs(i**2 + i*r))
144,0.860058354622776,B0*i + B1*s + B2*i*s ; B3 + B4*i + B5*r + B6*i*r,0.400001338687946*i*s - 3.90157552739371e-7*i + 8.11730518954509e-7*s ; 8.43755693840477e-7*i*r + 0.0999984714721284*i - 4.72641088542677e-7*r + 4.81596021800821e-7
145,0.8600583546221247,B0*s + B1*s**2 + B2*i*s ; B3*i + B4*r,0.400009279690646*i*s + 6.37974244356673e-6*s**2 - 6.06048149925365e-6*s ; 0.0999999749854764*i - 8.67504313809856e-8*r
146,0.8600583545575593,B0*i**2 + B1*i*s ; B2*i + B3*i**2 + B4*i*r,-1.67403621378578e-5*i**2 + 0.400011331920712*i*s ; -1.36747195933868e-5*i**2 - 4.58324602434446e-7*i*r + 0.100003490564199*i
147,0.8600583545272457,B0*i + B1*i**2 + B2*i*s ; B3*i + B4*sqrt(Abs(r)),-8.93301494083178e-6*i**2 + 0.40000617160803*i*s + 9.95461644961788e-7*i ; 0.0999998337302062*i + 5.03226087774234e-8*sqrt(Abs(r))
148,0.8600583545178058,B0 + B1*i*s ; B2*i + B3*i**2 + B4*i*r,0.400015269500506*i*s + 8.19723509581216e-8 ; -1.65947704586947e-5*i**2 - 1.03942441074928e-5*i*r + 0.100010118363*i
149,0.8600583545173369,B0*i + B1*i**2 + B2*i*s ; B3 + B4*i,-6.5703657367335e-6*i**2 + 0.400006594567625*i*s + 1.76029022530953e-7*i ; 0.0999999962681189*i - 1.0898579400361e-8
150,0.8600583544968153,B0*i*s ; B1*i + B2*i**2 + B3*i*r,0.400015725308087*i*s ; -1.32077477374681e-5*i**2 - 1.04060428782133e-5*i*r + 0.100009018349082*i
151,0.859632561168129,B0*i*s**2 + B1*i**2*s ; B2*i + B3*i**2,0.552880287346489*i**2*s + 0.38978587457299*i*s**2 ; -0.0137069443423452*i**2 + 0.0975287815428257*i
152,0.8594342160610711,B0*i*s**2 + B1*i**2*s ; B2*i,0.571837007963704*i**2*s + 0.383052593090012*i*s**2 ; 0.0938234094371713*i
153,0.8591880942448981,B0*s**2 + B1*i*s**2 ; B2*i + B3*i**2 + B3*i*r,0.345226979792308*i*s**2 - 0.00215685593496966*s**2 ; 0.176573716003319*i**2 + 0.176573716003319*i*r - 0.0206877412613897*i
154,0.8590628489042145,B0*i + i*sqrt(Abs(i**2 + s)) ; B1*i + B2*i**2,i*sqrt(Abs(i**2 + s)) - 0.662300354468135*i ; 0.0634710840181946*i**2 + 0.041896214763774*i
155,0.8590427577329093,B0*i*s**2 + B1*i**2*s ; B2*i*r + B2*i + B3*i**2,0.401450285722853*i**2*s + 0.347700934589049*i*s**2 ; 0.0654140130623972*i**2 + 0.0514627254444618*i*r + 0.0514627254444618*i
156,0.8572351089156272,B0*s + B1*i**2*s ; B2*i,1.06499253567821*i**2*s + 0.0223901469662211*s ; 0.0994012420462135*i
157,0.8568794124132288,B0*i + B1*Abs(i)**(3/2) + B2*i*s ; B3*i**2 + B4*i*r,0.316497379645352*i*s - 0.0174610184608071*i - 0.00109660293518173*Abs(i)**(3/2) ; 0.183582409174812*i**2 + 0.108706911183891*i*r
158,0.856788399129164,B0*i*s + B1*i*s**2 ; B2*i**2 + B2*i*r + B2*Abs(i)**(3/2),-0.0150742040251127*i*s**2 + 0.327788401440264*i*s ; 0.0809171622846695*i**2 + 0.0809171622846695*i*r + 0.0809171622846695*Abs(i)**(3/2)
159,0.8567415804569848,B0*i**2*s + B0*i*s**2 ; B1*i,0.407017453639488*i**2*s + 0.407017453639488*i*s**2 ; 0.0893656214374418*i
160,0.856606790228721,B0*i*s**2 + B1*i**2*s ; B2*i**2 + B3*i*r,0.273424871016582*i**2*s + 0.298408535402608*i*s**2 ; 0.165273515148274*i**2 + 0.114165001746563*i*r
161,0.8564827860431319,B0 + B1*i*s ; i**2*sqrt(Abs(B2 + r)),0.413026092871975*i*s - 0.00210295630760273 ; i**2*sqrt(Abs(r - 0.389212019659771))
162,0.8564256789270763,B0*s**2 + B1*Abs(s)**(5/2) ; B2 + B3*i,0.850242247617098*s**2 - 0.853880503186628*Abs(s)**(5/2) ; 0.0896205653867039*i + 0.00138642099823722
163,0.8557311951999617,B0*i*s**2 + i**2*s**2 ; B1*i + B2*i**2,i**2*s**2 + 0.370954688089926*i*s**2 ; -0.0806357604827414*i**2 + 0.110017833933409*i
164,0.855081225834869,B0*i + i*sqrt(Abs(B1 - i + s)) ; B2*i,i*sqrt(Abs(-i + s + 4.35980419443789)) - 1.84410183944722*i ; 0.163436358899624*i
165,0.8547732992875324,B0*i**2 + B0*i*s ; B2*i*sqrt(Abs(B1 - r)),0.529606349941479*i**2 + 0.529606349941479*i*s ; 0.248626103112809*i*sqrt(Abs(r - 1.10145979121668))
166,0.8547167263059116,B0*i + B1*i*sqrt(Abs(s)) ; i*sqrt(Abs(B2 + i)),-0.379460249886631*i*sqrt(Abs(s)) - 0.293168304713344*i ; i*sqrt(Abs(i + 5.0902407983533))
167,0.8542551828238087,B0*i**2*s + B0*i*Abs(s)**(5/4) ; B1 + B2*i,0.359505645873953*i**2*s + 0.359505645873953*i*Abs(s)**(5/4) ; 0.101618064746754*i - 0.000532780092328512
168,0.8533576973035123,B0*i - i*sqrt(Abs(B1 + s)) ; B2*i + B3*i**2,-i*sqrt(Abs(s - 0.83332827418408)) + 0.67136710135738*i ; -0.228711601160563*i**2 + 0.126909495535269*i
169,0.8530280419340187,B0*i*s**2 + i**2*s**2 ; B1*i*Abs(i - r)**(1/8),i**2*s**2 + 0.336938186253538*i*s**2 ; 0.109922991708698*i*Abs(i - r)**(1/8)
170,0.8529283607680849,B0*s*Abs(i)**(5/4) ; B1 + B2*i,0.640153919364388*s*Abs(i)**(5/4) ; 0.11992604574468*i - 0.00297299820034665
171,0.8527802299470176,-i**2 + i*sqrt(Abs(B0*s + i*s)) ; B1*i + B2*i*r,-i**2 + i*sqrt(Abs(i*s + 0.0741395063064908*s)) ; 0.177447193981298*i*r + 0.0355334557615973*i
172,0.8525780119797723,B0*i + B1*i**2 + i*s ; B2*sqrt(Abs(i)) + B3*r,0.453084496308079*i**2 + i*s - 0.564110570496468*i ; -0.00587612863188855*r + 0.0266699051674362*sqrt(Abs(i))
173,0.8518803644364019,B0 + B1*i + B2*i**2 ; B3*i + B4*i**2 + B5*i*r,-0.136314831608764*i**2 - 3.12576774950559*i - 0.019391770853505 ; 0.0774653971305604*i**2 - 0.28117300137089*i*r - 0.203686986654337*i
174,0.851755403917595,B0*i + i**2*s - i**2 ; B1*i + B2*i*r,i**2*s - i**2 + 0.285688426944449*i ; 0.273886845968529*i*r + 0.0259909584279378*i
175,0.851746274529714,B0*s**2 + B2*s*sqrt(Abs(B1 + s)) ; B3 + B4*sqrt(Abs(i)),-0.63195386768561*s**2 + 0.639745406931358*s*sqrt(Abs(s - 0.0169687835718914)) ; 0.0702493067203095*sqrt(Abs(i)) - 0.00900328487540652
176,0.8514577710720566,B0*s + B1*s**2 + B2*i*s ; B3*i + B4*i**2*r + B4*i*r,0.400003468461269*i*s + 1.55175129963166e-6*s**2 - 1.20804668986559e-6*s ; -8.32713454098055e-7*i**2*r - 8.32713454098055e-7*i*r + 0.100000522368582*i
177,0.8514577709784292,B0*i**2 + B1*i*s ; B2*i + B3*i**3 + B3*i*r,-1.19568709740989e-5*i**2 + 0.400004207602679*i*s ; 4.44002636135738e-6*i**3 + 4.44002636135738e-6*i*r + 0.0999970845361012*i
178,0.8514577709615246,B0*i + B1*i*s ; B2*i + B3*r**3 + B3*r**2,0.40001331028008*i*s - 8.17607805350935e-6*i ; 0.0999982282672357*i + 1.65722785871527e-8*r**3 + 1.65722785871527e-8*r**2
179,0.8514577709252674,B0*i*s ; B1*i + B2*i*r**2 + B2*i*r,0.400007927205347*i*s ; -1.68726389203455e-6*i*r**2 - 1.68726389203455e-6*i*r + 0.100001588937961*i
180,0.8507327384405199,B0*i*s ; B1 + B2*Abs(i)**(1/8),0.422731900897639*i*s ; 0.133736341646283*Abs(i)**(1/8) - 0.0849822270134769
181,0.8504655282576031,i**2*s**2 ; B0 + B1*i + B2*sqrt(Abs(r)),i**2*s**2 ; 0.137572468076092*i + 0.0355344295110985*sqrt(Abs(r)) - 0.0314061535575923
182,0.8493308416540556,B0*s + B1*s**2 + B1*Abs(s)**(3/2) ; B2*i,-0.155679693484842*s**2 + 0.318172189370197*s - 0.155679693484842*Abs(s)**(3/2) ; 0.103356431648389*i
183,0.8487089162153729,B0*i*Abs(s)**(3/2) + i**2*s ; B1*i + B2*i**2 + B3*i*r,i**2*s + 0.517417968782553*i*Abs(s)**(3/2) ; -0.259958987969208*i**2 - 0.16399071662517*i*r + 0.263177672999347*i
184,0.8478859807850703,B0*i + B1*i**2 + B2*i*s ; B3*Abs(i)**(3/2),0.246942148567717*i**2 + 0.434865243495629*i*s - 0.119232283476577*i ; 0.163571848997409*Abs(i)**(3/2)
185,0.8478327129877493,B0*s**3 + B1*i*s**2 ; B2*i + B3*i*r,0.447428486215037*i*s**2 - 0.00303760520818014*s**3 ; 0.0946027948378666*i*r + 0.0510884604175396*i
186,0.8476685430913704,B0*s + B1*i*s + B1*s**2 ; B2*i + B3*i**2,0.420620504723797*i*s + 0.420620504723797*s**2 + 2.31412725050283*s ; -0.022512030331441*i**2 + 0.0885718613915804*i
187,0.847364637980333,B0*Abs(s)**(3/2) + B1*i*sqrt(Abs(s)) ; B2 + B3*i + B4*r,0.254587923177172*i*sqrt(Abs(s)) + 0.00720757901729053*Abs(s)**(3/2) ; 0.114124604561035*i + 0.00409363542464334*r - 0.00321207288311952
188,0.8472970390020756,B0*i*s**2 - i*s**3 ; B1*i,-i*s**3 + 1.32414847370879*i*s**2 ; 0.0926725201551223*i
189,0.8471257236197547,B0*i + B1*i**2 + B1*i*s ; B2*i**2 + B3*r,0.320391180775056*i**2 + 0.320391180775056*i*s - 0.0419299034344166*i ; 0.375516540922353*i**2 + 0.00102255533554774*r
190,0.8469523398976935,B0*i*s**2 + i**2*s**2 ; B1 + B2*i,i**2*s**2 + 0.357552004411892*i*s**2 ; 0.0830252761588326*i + 0.000614006827355361
191,0.8468544797934879,B0*s + i**2*s ; B1*i + B3*r*sqrt(Abs(B2 + i)),i**2*s + 0.0235089896426109*s ; 0.097502146310564*i + 0.000264335970657983*r*sqrt(Abs(i + 0.584318766126565))
192,0.8468351047864408,B0*s + B1*s**2 - i*s ; B2*i + B3*i*r,-i*s - 0.85611261484774*s**2 + 0.874558316890779*s ; -0.0662983122131943*i*r + 0.136881931736619*i
193,0.8467023463732474,B0*s + B1*s*sqrt(Abs(i)) ; B2 + B3*i,0.228821444749158*s*sqrt(Abs(i)) - 0.0249762959419302*s ; 0.0921025926198137*i + 0.000774609015204793
194,0.8450384126435556,B0*s + B1*s**2 - i*s ; B2*i + B3*i**2 + B3*i*r,-i*s - 0.8422299840509*s**2 + 0.857664688421199*s ; -0.120889027180921*i**2 - 0.120889027180921*i*r + 0.201920427957337*i
195,0.844459266546874,B0*i*s + i*Abs(s)**(9/8) ; B1*i,-0.579151497640101*i*s + i*Abs(s)**(9/8) ; 0.0911512254090449*i
196,0.8436524176527816,B0*i*s**2 + i**2*s**2 ; B1*i,i**2*s**2 + 0.34467375010863*i*s**2 ; 0.0855593627122711*i
197,0.8435487766705273,B0*s**2 + B1*s**3 ; B2*i + B3*r,-0.460244339221187*s**3 + 0.455528814355864*s**2 ; 0.0892456283708901*i + 0.00209677707007474*r
198,0.843461993861924,B0*i**2 + B1*i*s ; B2 + B3*r + B4*r**2,-0.386470470700415*i**2 + 0.414400254431655*i*s ; -0.167939813861988*r**2 + 0.132511347674723*r + 0.00248112408503463
199,0.8429431933597273,B0*s**2 + B0*s*sqrt(Abs(i)) + B1*i*s ; B2*i,0.400000056769349*i*s + 3.44854734177282e-7*s**2 + 3.44854734177282e-7*s*sqrt(Abs(i)) ; 0.100000093232069*i
200,0.8429431933486604,B0*i + B1*i*s + B2*i*s**2 ; B3*i,2.49062230325297e-5*i*s**2 + 0.399981171533155*i*s + 4.89170265154016e-6*i ; 0.100001048931127*i
201,0.8429431932989286,B0*i + B1*i*s ; B2*i + B3*i*r + B4*i**2*r,0.400014485564705*i*s - 4.10085323558705e-6*i ; -1.94709278970905e-5*i**2*r - 1.7566593562623e-6*i*r + 0.100002505927872*i
202,0.8426750572749249,B0*i + i*s - i*sqrt(Abs(B1 + s)) ; B2*i + B3*i**2,i*s - i*sqrt(Abs(s + 0.400908803083017)) + 0.720047603101622*i ; -0.272819532447605*i**2 + 0.220852113838133*i
203,0.8423635456840797,B0*i + B1*i*s ; B2*i*r + B2*i + B2*r**2 + B3*r,0.420111952512999*i*s - 0.0323632474336286*i ; 0.10632416302323*i*r + 0.10632416302323*i + 0.10632416302323*r**2 - 0.0966394615452643*r
204,0.842308509044301,B0*i*s + i**3*s**3 ; B1*i + B2*i**2 + B3*i*r,i**3*s**3 + 0.414774040673909*i*s ; -0.0413456325306928*i**2 - 0.025234464273534*i*r + 0.1243026029634*i
205,0.8419153759414447,B0*Abs(s)**(3/2) + B1*s**2 ; B2*i + B3*i*r + B4*i**2*r,-0.651983571755553*s**2 + 0.652344172852722*Abs(s)**(3/2) ; -0.0144935288899124*i**2*r + 0.00528424860430013*i*r + 0.100965735231442*i
206,0.8418280122693386,B0*s + B1*i*s + B1*s**2 ; B2 + B3*i + B4*r,-0.562307112686148*i*s - 0.562307112686148*s**2 + 0.572888312262253*s ; 0.0815460874810716*i - 0.0101710402716872*r + 0.00995914032612823
207,0.8412452933279959,-i*s + s*Abs(i)**(3/2) ; B0*i + B2*i*sqrt(Abs(B1 + r)),-i*s + s*Abs(i)**(3/2) ; 0.884405235617856*i*sqrt(Abs(r + 0.00874779649123646)) + 1.79715209390094*i
208,0.8409732713387399,B0*i + i**2 - i*sqrt(Abs(B1 + s)) ; B2*i**2 + B3*i*r,i**2 - i*sqrt(Abs(s + 0.0278599693170077)) - 1.86360958120676*i ; 0.197468424619709*i**2 + 0.581847613438359*i*r
209,0.8409517064328433,B0*s**2 + B1*s**3 ; B2*sqrt(Abs(i)),-0.45477920758672*s**3 + 0.451512708816521*s**2 ; 0.046620725719334*sqrt(Abs(i))
210,0.8405671164206349,B0*s**2 + B1*s*sqrt(Abs(i)) ; B2*i,-0.0243522184292833*s**2 + 0.214850994242777*s*sqrt(Abs(i)) ; 0.0977772812894569*i
211,0.8401944038653888,B0*i + B1*i**2 + B1*i*s ; B2 + B3*i**2,0.341769699079562*i**2 + 0.341769699079562*i*s - 0.0580888682820851*i ; 0.366875637066081*i**2 + 0.000448188457928016
212,0.8401052804574975,B0*i*s + B1*i*s**2 ; B2*i**2 + B2*i*r + B3*i*sqrt(Abs(r)),0.0400942723967485*i*s**2 + 0.263456873557348*i*s ; 0.285208384145093*i**2 + 0.285208384145093*i*r - 0.167461838834595*i*sqrt(Abs(r))
213,0.8399782529652148,B0*i + B1*i*s + i**2 ; B2*i + B3*i**2 + B3*i*r,i**2 + 1.39197361332077*i*s - 1.06309961663972*i ; -0.00430171506400859*i**2 - 0.00430171506400859*i*r + 0.0307414516917536*i
214,0.8397757930507375,i**2*s**3 ; B0 + B1*i + B2*r,i**2*s**3 ; 0.123606578106413*i + 0.0377346335077619*r - 0.0218094470359588
215,0.8396198980929994,B0*i*s ; B1*i**2 + B2*i*r + B2*i*sqrt(Abs(r)),0.297775046796668*i*s ; 0.167577771516052*i**2 + 0.0514841703079601*i*r + 0.0514841703079601*i*sqrt(Abs(r))
216,0.8393355382472623,B1*s*sqrt(Abs(B0*s + i)) ; B2 + B3*i,0.19052181506921*s*sqrt(Abs(i - 0.0311563584290561*s)) ; 0.0902296401756787*i + 0.0012463360024288
217,0.8390538493453248,i*sqrt(Abs(B0*i**2 + B1*i*s)) ; B2 + B3*i + B4*r,i*sqrt(Abs(0.199730584519741*i**2 - 0.304679930484949*i*s)) ; 0.133794428807932*i + 0.0170577771390215*r - 0.0154244790751544
218,0.8390485911779716,B0*s**2 + B1*s**3 ; B2 + B3*i,-0.469439458069727*s**3 + 0.464639198419479*s**2 ; 0.0850904032263526*i + 0.00184893920821589
219,0.8389141023996902,B0*i**2 + B1*i**2*s ; B2 + B3*i + B4*sqrt(Abs(r)),2.18062690842344*i**2*s - 1.00972359671688*i**2 ; 0.0981671661848155*i + 0.0328426690057899*sqrt(Abs(r)) - 0.0234741154891497
220,0.8383612098340876,B0*i*s + B0*i + B1*s ; B2*i + B3*sqrt(Abs(r)),0.187740517374279*i*s + 0.187740517374279*i + 0.00630750088122291*s ; 0.181975136202941*i - 0.00342038632925733*sqrt(Abs(r))
221,0.8383338599364261,B0 + B1*i**2 + B1*i*s + B2*s ; B3*i + B4*i**2,0.267995702413496*i**2 + 0.267995702413496*i*s + 0.00361150292453057*s - 0.000180142974408125 ; 0.291032067060542*i**2 + 0.0350721407026106*i
222,0.8382551959128456,s*sqrt(Abs(B0 + B1*i)) ; B2*i + B3*i**2 + B4*r,s*sqrt(Abs(0.0499260114974355*i - 0.00305118898412448)) ; 0.0510606387547784*i**2 + 0.077868416506182*i + 0.00168249263471034*r
223,0.836533978563216,B0*s + B1*i*s + B1*s**2 ; B2*i + B3*i**3,-0.670804684808944*i*s - 0.670804684808944*s**2 + 0.68735570066807*s ; 0.242212996471243*i**3 + 0.0800455529141347*i
224,0.8358007530922915,B0*s + B1*i*s**2 ; B2*i + B3*i*r + B4*i**2*r,0.397698093825968*i*s**2 - 0.00177972175436201*s ; 0.310019696955992*i**2*r + 0.0698632850326533*i*r + 0.0352769384627291*i
225,0.8349776326950016,B0*i*s**3 ; B1*i + B2*i*r + B2*Abs(i)**(3/2),0.218059753405687*i*s**3 ; 0.397590173092739*i*r - 0.194845418310357*i + 0.397590173092739*Abs(i)**(3/2)
226,0.8348796585627549,B0*i*s**2 + s**2*Abs(i)**(3/2) ; B1 + B2*i,0.158645077493957*i*s**2 + s**2*Abs(i)**(3/2) ; 0.0880822206146881*i - 6.52901391902336e-5
227,0.8345856681712719,B0*i*s**2 + B1*i*s**3 ; B2*Abs(i)**(1/4) + B3*i,-0.801300522855554*i*s**3 + 1.16256400116532*i*s**2 ; 0.0852573208170104*i + 0.00179108752731815*Abs(i)**(1/4)
228,0.8345308721092531,B0*i + B1*i**2*s ; B2 + B3*i + B4*r,0.685521254074939*i**2*s + 0.0995551154322013*i ; 0.192944210229684*i + 0.016089047927902*r - 0.0216785471034639
229,0.8345137614250143,B0*i**2 + B0*i + B1*s + B2*i*s ; B3*i,-6.1582452173962e-7*i**2 + 0.400001376535508*i*s - 6.1582452173962e-7*i + 3.52730090433574e-7*s ; 0.0999999342714538*i
230,0.8343361262630637,B0*s + B1*s*sqrt(Abs(i + s)) ; B2*i,-1.055841352536*s*sqrt(Abs(i + s)) + 1.07553169252059*s ; 0.103124143652156*i
231,0.8341245204422185,B0*i + i**2 - i*sqrt(Abs(B1 + s)) ; B2*i + B3*i*sqrt(Abs(r)),i**2 - i*sqrt(Abs(s + 0.539584017882591)) - 1.11678219059118*i ; 0.269439585483202*i*sqrt(Abs(r)) + 0.491963205737326*i
232,0.8333986393782525,-i**2*s + s*Abs(i)**(3/2) ; B0 + B1*i + B2*r,-i**2*s + s*Abs(i)**(3/2) ; 0.127683620621644*i + 0.0172294639494004*r - 0.0149576359409813
233,0.833247247753265,B0*s - s*sqrt(Abs(i + s)) ; B1 + B2*i + B3*r + B4*i*r,-s*sqrt(Abs(i + s)) + 1.01396210777601*s ; -0.0248582212668249*i*r + 0.0945665057014454*i - 0.00903542918154653*r + 0.00930050863084014
234,0.8330931896669233,B0*i + B1*i*s ; B2 + B3*i*r,0.784766679386958*i*s - 0.412710397641556*i ; 0.305509749785303*i*r + 0.00160648141309939
235,0.8326905507262471,B0 + B1*sqrt(Abs(i)) + B2*s ; B3*i + B4*i*sqrt(Abs(r)),0.00679436580399603*s + 0.0682942705013737*sqrt(Abs(i)) - 0.00369697950541148 ; 0.244178519782081*i*sqrt(Abs(r)) - 0.000453335870115988*i
236,0.8324376690439894,B0*s**3 + B1*i*s**2 ; B2*i + B3*i**2,0.593338678625677*i*s**2 - 0.00487050213858338*s**3 ; -0.167044055220296*i**2 + 0.131731134084574*i
237,0.8321825065681325,B0*i*s**3 + i*s**2 ; B1*i + B2*i*r + B4*i*sqrt(Abs(B3 + r)),-0.647430144188059*i*s**3 + i*s**2 ; 0.0884570250632416*i*r - 0.0700108419707052*i*sqrt(Abs(r + 0.0770645338427895)) + 0.10131400484593*i
238,0.8315025641195302,B0*s + B1*i*s ; B3*sqrt(Abs(B2 + i)),0.301676232027258*i*s + 0.0110628863771923*s ; 0.0523148803537361*sqrt(Abs(i - 0.0272948230259498))
239,0.8314134855651725,B1*i*sqrt(Abs(B0*s + s**2)) ; B2*i**2 + B2*i*r + B2*i*sqrt(Abs(r)),0.348480366847806*i*sqrt(Abs(s**2 - 0.321912584298022*s)) ; 0.0746520587070793*i**2 + 0.0746520587070793*i*r + 0.0746520587070793*i*sqrt(Abs(r))
240,0.8307599612456539,B0*i**2 + i**2*s ; B1 + B2*i + B3*r,i**2*s - 0.279932097342545*i**2 ; 0.142273362129883*i + 0.0362366486859127*r - 0.0249072977041147
241,0.8301135081288775,B0 + B1*s**2 + s ; B2*sqrt(Abs(i)),-0.71121746500867*s**2 + s - 0.292165154778032 ; 0.0262664952050944*sqrt(Abs(i))
242,0.82999787641633,B0*s*sqrt(Abs(i)) ; B1*i + B2*i*r,0.101338383634469*s*sqrt(Abs(i)) ; 0.186120890180138*i*r + 0.0324812099405687*i
243,0.8287506865392245,B0*s + B1*s**2 - i*s ; B2 + B3*i + B4*i**2 + B4*i*r,-i*s - 0.840866904740788*s**2 + 0.855724700653422*s ; -0.128089417021007*i**2 - 0.128089417021007*i*r + 0.206524353366333*i + 0.0003195711584789
244,0.8283270794229387,B0*i**3*s + i**2*s ; B1*i + B2*i**2 + B3*i*r,-0.114479766685874*i**3*s + i**2*s ; -0.447600510856732*i**2 - 0.210263051204272*i*r + 2.88708413124464*i
245,0.8277662781557744,B0*s + B1*i*s + i**2*s ; B2 + B4*i*sqrt(Abs(B3 + r)),i**2*s + 0.0469390399012758*i*s + 0.0181750186775067*s ; 0.00319585020521709*i*sqrt(Abs(r + 1006.7102503918)) - 0.000156831505106842
246,0.8277322888475935,B0*s + B2*sqrt(Abs(B1*s + i*s)) ; B3*i + B4*i*r,0.000478387796790774*s + 0.128350639963636*sqrt(Abs(i*s - 0.018949805880958*s)) ; 0.0678726547437247*i*r + 0.0779002560085953*i
247,0.8277239534032276,B0*sqrt(Abs(i))*Abs(s)**(3/2) + B1*i*s ; B2 + B3*Abs(i)**(1/4),0.354541200140217*i*s + 0.0277050200430416*sqrt(Abs(i))*Abs(s)**(3/2) ; 0.0773984528425651*Abs(i)**(1/4) - 0.0286186190295692
248,0.8275159392308167,B0 + B1*s + B2*s*sqrt(Abs(i)) ; B3*i,0.230206483127863*s*sqrt(Abs(i)) - 0.0254560711156088*s - 0.000459526166355973 ; 0.0950439552841228*i
249,0.8275108060490959,B0*s + B1*s**2 - i*s ; B2*i + B3*i**2,-i*s - 0.874604542564113*s**2 + 0.897840262385632*s ; 0.109452935942193*i**2 + 0.0711365777762838*i
250,0.8273723553841581,B0*i + B1*i**2 ; B2*i + B3*i*r,-0.691796676176347*i**2 + 0.358030293591887*i ; 0.297041035093081*i*r + 0.0317347846100476*i
251,0.8272846592287133,i*s*sqrt(Abs(B0*sqrt(Abs(i)) + B1*s)) ; B2*i + B3*i*r + i**2,i*s*sqrt(Abs(0.0141526823268704*s - 0.0366192261828771*sqrt(Abs(i)))) ; i**2 + 0.541547270805893*i*r - 0.251855798688828*i
252,0.8265374635173295,B0*s + B1*i*s + B1*s**2 ; B2 + B3*i,-0.584649924697955*i*s - 0.584649924697955*s**2 + 0.60318021525591*s ; 0.106795991852101*i - 0.000732994255605801
253,0.8264155107879887,B0*i*s**2 ; B1 + B2*Abs(i)**(1/8) + B3*i,0.56208380414192*i*s**2 ; 0.0203456214084404*i + 0.0487406038175604*Abs(i)**(1/8) - 0.02555498373862
254,0.826168623819447,B0 + B1*s + B2*i*s + B3*i*s**2 ; B4*i,7.43073237760765e-6*i*s**2 + 0.399996052945058*i*s + 2.76204187957482e-7*s - 1.87815083686908e-8 ; 0.0999999908792664*i
255,0.826168623817864,B0*i**2 + B1*i*s + B2*i**2*s ; B3*i,-4.22626484875476e-5*i**2*s + 4.04569627806194e-6*i**2 + 0.400011374149787*i*s ; 0.10000028436355*i
256,0.8261686238107789,B0*i + B1*i**2 + B2*s + B3*i*s ; B4*i,-8.53521607802092e-7*i**2 + 0.400001186615723*i*s - 3.57919698668968e-7*i + 3.51964868866831e-7*s ; 0.0999999839452717*i
257,0.8259575925255104,B0*i*s + B1*i*s**2 ; B2*i**3 + i**2,-0.121999208278738*i*s**2 + 0.480537365484075*i*s ; -1.95342508199143*i**3 + i**2
258,0.8257088074213416,B0*i*s**2 + i**2*s ; B1 + B2*i,i**2*s + 0.302088726869354*i*s**2 ; 0.111543115660788*i - 0.00155443314913982
259,0.8252569328654356,B0 + B1*i*s ; B2 + B3*sqrt(Abs(i**2 + i*r)),0.247453186087012*i*s + 0.00782664855753813 ; 0.0692471961008632*sqrt(Abs(i**2 + i*r)) - 0.000733491908704059
260,0.8250380349601157,B0*s + B1*i*s + B1*s**2 ; B2 + B3*i + B4*i**2 + B5*i*r,-0.656801067656644*i*s - 0.656801067656644*s**2 + 0.667873687061722*s ; -0.143334535915472*i**2 - 0.123570710060977*i*r + 0.209245226652624*i + 0.000106671837175247
261,0.824211346188186,B0*i + B1*s ; B2*i + B3*i**2 + B4*i*r,0.100903957129682*i + 0.000668442497814604*s ; 0.765834729648401*i**2 + 0.384233937495654*i*r - 0.198669484423892*i
262,0.824130133049743,B0*s + B1*i*s + B1*s**2 ; B2*i,-0.573027731147443*i*s - 0.573027731147443*s**2 + 0.591487134144066*s ; 0.103213827844606*i
263,0.8239658565351135,B0*i*s**3 + i*s**2 ; B1*i**2 + B1*i*r + B3*i*sqrt(Abs(B2 + r)),-0.640278849834717*i*s**3 + i*s**2 ; -0.0376912151306411*i**2 - 0.0376912151306411*i*r + 0.120939591832098*i*sqrt(Abs(r + 0.53006162629234))
264,0.8239358254903498,B0 + B1*i ; B2*i + B3*i**2 + B4*i*r,0.101722038982797*i - 6.04026339032076e-5 ; 0.805093741303315*i**2 + 0.396799298622202*i*r - 0.210153958575692*i
265,0.823926115609762,B0*i + B1*i**2 ; B2*i + B3*i**2 + B4*i*r,-0.00136292534513347*i**2 + 0.101952191981224*i ; 0.800524233512898*i**2 + 0.396483313078039*i*r - 0.208820475557738*i
