node_hash,best_reward_seen,average_reward,variance_rewards,visit_count,L_bound,U_bound,lower_confidence_interval,upper_confidence_interval,is_terminal,is_invalid_constant,num_children,num_parents
"('INTERNAL', ('B0 + i', 'B1*M0'))",0.5386008516446256,0.14270724675462276,0.06988936566561767,4,0.0,9.900000000000002,0.026052103785578262,0.6420389026235909,False,False,0,4
"('INTERNAL', ('M0*M1', 'M0 - M1'))",0.5269340302722415,0.15587237436069284,0.06326588071470231,4,0.8306074949864624,9.781052566834,0.02884761891898027,0.6517840718631114,False,False,14,2
"('INTERNAL', ('M0 - M1', 'B0*M0 + B0*M1'))",0.5053921790351545,0.2597077777141412,0.046351747116649585,4,0.798482158186954,9.855775955429712,0.055585461980018874,0.7226246997369742,False,False,14,2
"('TERMINAL', ('B0*sqrt(Abs(s))', 'B2*sqrt(Abs(B1 + i))'))",0.4458562951585914,0.4458562951585914,0.0,4,0.4458562951585914,0.4458562951585914,0.12272475550169422,0.8274922446188214,True,False,0,2
"('INTERNAL', ('M0 + M1', 'B0*M0*i'))",0.4371764189592483,0.12458645767900825,0.04363631211971177,4,1.1478576746259301,9.811288321478166,0.022433163519880395,0.6283088391511799,False,False,14,2
"('INTERNAL', ('M0 + M1 + M2', 'B0*i'))",0.4371764189592483,0.13565490530330437,0.042444899227288425,4,0.0,9.900000000000002,0.02461193871445484,0.6367398630186467,False,False,0,4
"('INTERNAL', ('M3 + s - sqrt(Abs(M0*M1 + M2))', 'B0*M1*sqrt(Abs(M0))'))",0.4245878707344736,0.14757069670921924,0.035376515499232625,4,0.3818135999056398,9.828850662190396,0.02706864721675813,0.645660979284181,False,False,10,2
"('INTERNAL', ('B0 + M1 + i + sqrt(Abs(M0))', 'B1*M0'))",0.4142662522582685,0.11196168192655431,0.040818018688460626,4,0.3701591555678688,9.7595404714966,0.02007084987064704,0.6185160718462546,False,False,10,2
"('INTERNAL', ('B0 + M0', 'B1*M0*M1'))",0.35766312876684353,0.09856894557785006,0.030022108432445047,4,0.7603079599549554,9.778187962678262,0.01770960513792524,0.6079134739799452,False,False,14,2
"('INTERNAL', ('B0 + M0 + s', 'B1*M0*M1'))",0.3350128275928809,0.18830067797785452,0.023827686254208752,4,0.6814562646434649,9.81865423531118,0.03631766367943792,0.6750119167472282,False,False,14,2
"('INTERNAL', ('B0 + s', 'B1*M0*i'))",0.3205105192620746,0.184588766945255,0.022542196977998797,4,0.39102819025128804,9.819082288391467,0.035421085570034316,0.6724070250146867,False,False,7,2
"('INTERNAL', ('B0 + s', 'B1*M0'))",0.31170615432311405,0.16260954154175594,0.013775040976916881,4,0.0,9.900000000000002,0.030331643224652444,0.6566990087931691,False,False,0,4
"('INTERNAL', ('B0 + M0 - M1 + M2 + M3', 'B1*M0*M1'))",0.285223272190977,0.12457876452507916,0.0178797990125045,4,0.6721657960992911,9.816534897209927,0.02243168399969472,0.6283029296299801,False,False,14,2
"('INTERNAL', ('B0*M1 - M0*M1', 'B1*i'))",0.26244369080989227,0.10159565884298533,0.013708975635230753,4,0.0,9.900000000000002,0.01823011115523838,0.6103294334523338,False,False,0,4
"('INTERNAL', ('M1 + sqrt(Abs(M0))', 'B0*M0'))",0.21665154862943756,0.062000590099913856,0.010848158077078203,4,0.7414898395490114,9.808295822945917,0.012035103322906951,0.5777498104983365,False,False,14,2
"('INTERNAL', ('M1 + sqrt(Abs(M0))', 'B0*M0*M1*M2'))",0.19397683476022917,0.0484942086900573,0.009406753105899314,4,0.13330468384590932,9.759226184490926,0.010229608646092866,0.5661194972315193,False,False,14,2
"('INTERNAL', ('M0 + M1 + s', 'B0*M0*M1'))",0.19274811913374232,0.08213922740487344,0.007182501454149084,4,0.6386513738066513,9.81764126399332,0.01501907266941848,0.5945896666158241,False,False,14,2
"('INTERNAL', ('B0 + M0 + s', 'M2*sqrt(Abs(M1 - sqrt(Abs(M0 - r))))'))",0.1854518124875071,0.09327418251187422,0.007823533061664638,4,0.1851101172603572,9.791468180441305,0.016817597037156653,0.6036586724632014,False,False,10,2
"('INTERNAL', ('s', 'B0*sqrt(Abs(M0)) + B1*M1 + B1*M2'))",0.178193294742005,0.07431883358726257,0.007946742114966685,4,0.1355683549998733,9.780382564619169,0.013819014138169815,0.5881189642651162,False,False,7,2
"('INTERNAL', ('M0*M1', 'B0 - M0'))",0.17544535636670835,0.052176630244360214,0.006969858711854023,4,0.9093901896333751,9.761995715980461,0.010706204232087633,0.569318395247698,False,False,14,2
"('INTERNAL', ('M0 + M1', 'B0*M0 + B1*M1'))",0.16851725529018458,0.049967016654050615,0.006464709229370708,4,1.4177986407096363,9.797277831579084,0.0104188152853616,0.5674014799713045,False,False,14,2
"('INTERNAL', ('sqrt(Abs(M0))', 'M0*M1'))",0.15860220513109818,0.039650551282774546,0.006288664868111737,4,0.6141412251806909,9.754265130151264,0.009133088994642404,0.5583483810607537,False,False,14,2
"('INTERNAL', ('M0*M1 + M2', 'B0*M0*M1'))",0.15249777612428675,0.04724779655796817,0.005106412633594712,4,1.1859680751464583,9.81288383247182,0.010070956326320888,0.565031887242802,False,False,14,2
"('INTERNAL', ('M0 + M1', 'M1*sqrt(Abs(M0))'))",0.14379644473066377,0.0364725569563403,0.005119628370116668,4,1.2236742333962725,9.759160343814868,0.00875564548077673,0.5555244432271165,False,False,14,2
"('INTERNAL', ('M0 + M1', 'B0*M1*sqrt(Abs(M0))'))",0.115102540462897,0.03739844714489256,0.002849214237602687,4,1.26430530728692,9.867500728921522,0.008864705367183898,0.5563489241268821,False,False,14,2
"('INTERNAL', ('-M0 + M1 + s', 'B0*M0'))",0.10418821984994955,0.03360350859598798,0.002417333848042528,4,0.0,9.900000000000002,0.008422433958151919,0.5529604378661142,False,False,0,4
"('INTERNAL', ('M0 + M1', 'M0*M1*M2'))",0.09653318322793378,0.040061087861676364,0.0015503336648890551,4,1.1520539022065168,9.759436422047536,0.00918248766049704,0.5587119541873651,False,False,14,2
"('INTERNAL', ('M0 + M1 + M2', 'B0*M0*i'))",0.0960796920066455,0.03960423706697677,0.001633974693489658,4,1.144502298304905,9.772761631196408,0.009127525333283808,0.5583073474548221,False,False,14,2
"('INTERNAL', ('s', 'B0*M0 + B1*M1'))",0.05366241250186132,0.026802927593712188,0.0004926724117249336,4,0.13567077673278616,9.789457244745353,0.007661185805214977,0.546826378938626,False,False,7,2
"('INTERNAL', ('M0*M1 + M2', 'B0*M0*r'))",0.038969000522907,0.02413918787678753,0.00028199182326574794,4,0.07637153302763502,9.759509765890366,0.007373958179329109,0.5444015747913336,False,False,14,2
"('TERMINAL', ('B0 + i', 'B1*i**2'))",0.03251962734609149,0.03251962734609149,0.0,4,0.0,9.900000000000002,0.008298413754889798,0.5519881497045186,True,False,0,4
