rank,reward,equations,equations_with_constants
1,0.9260546839350993,B0*i*s ; B1 + B2*r,0.237430385980856*i*s ; -1.39153782074891*r - 0.0329605781132564
212,0.897481979178456,B0*i*s ; sqrt(Abs(B1 - i + 2*r)),-0.00130240552049518*i*s ; sqrt(Abs(i - 2*r + 11.5131051390204))
213,0.8972174392213874,i*sqrt(Abs(B0 + s)) ; i,i*sqrt(Abs(s + 0.404406449751618)) ; i
214,0.8972166363029221,B0*Abs(s)**(5/8) ; B1*r**2,0.0422863597816934*Abs(s)**(5/8) ; 0.102547694330402*r**2
215,0.8971695418228977,s*sqrt(Abs(B0 + B1*i)) ; B2*i,s*sqrt(Abs(0.0098594515665898*i - 0.000368328584950168)) ; -0.163241845198666*i
216,0.8971670255065499,s*sqrt(Abs(B0*i + B1)) ; B2*i,s*sqrt(Abs(0.0098460053562083*i - 0.000370164442830279)) ; -0.162426300186514*i
217,0.8970902490880496,B0*s*Abs(i)**(1/4) ; i + 2*r,0.0243095231501097*s*Abs(i)**(1/4) ; i + 2*r
218,0.8969956145207052,s*sqrt(Abs(B0*i + B1)) ; B2*sqrt(Abs(i)) + i,s*sqrt(Abs(0.869510268368943*i + 6.33986261667848)) ; i - 0.955016069291869*sqrt(Abs(i))
219,0.8966413126390106,B0*i*s ; B1*i - i*sqrt(Abs(r)),0.920058686549466*i*s ; -i*sqrt(Abs(r)) + 0.935233111375227*i
220,0.896553126351573,B0*i ; B1 + B2*i*r,0.255971312024094*i ; 1.49993486739945*i*r + 0.00153618262569678
221,0.8965266744048754,B0*i*s ; B1*Abs(i)**(1/4)*sqrt(Abs(r)),0.28909686953018*i*s ; 0.000543166792304912*Abs(i)**(1/4)*sqrt(Abs(r))
222,0.8961017642227412,B0 + B1*i ; B2*sqrt(Abs(i)),0.0417454830090084 - 0.0238503726907986*i ; -0.012143753447819*sqrt(Abs(i))
223,0.8960398308605221,B0*i*s ; i*sqrt(Abs(r)) + i + r,-0.355408859907152*i*s ; i*sqrt(Abs(r)) + i + r
224,0.8959610776087743,B0 + B1*i ; B2 + B3*i,0.19464115363627*i + 0.0382364672227635 ; 0.213929374182645*i + 0.0439098477796784
225,0.8958343340171611,B0 + B1*i ; B2*i,0.0422610724163047 - 0.0276231619895846*i ; -0.00883155427196937*i
226,0.8956069932795061,B0*i*s ; B1 + i + 2*r,-0.000797132878832329*i*s ; i + 2*r + 0.0180721597980689
227,0.8956008196960462,B0 + B1*i ; -sqrt(Abs(i)) + sqrt(Abs(r)),0.035420908537281 - 0.00329347302129112*i ; -sqrt(Abs(i)) + sqrt(Abs(r))
228,0.8955836445450468,B0*i + B1*s ; B2*i,0.569644138174619*i + 0.0121836448078825*s ; 0.668556039409131*i
229,0.895554676525972,B0 + B1*i ; Abs(i)**(1/8),0.000399362698906698*i + 0.0344871834288821 ; Abs(i)**(1/8)
230,0.8954771065480265,B0 + B1*i ; B2*Abs(i)**(3/2),0.0428881691886969 - 0.0303218264562616*i ; -0.00701618051162265*Abs(i)**(3/2)
231,0.8953896789594271,s*sqrt(Abs(B0*s + B1)) ; B2*Abs(r)**(5/4) + i,s*sqrt(Abs(0.0225345476833986*s - 0.0213889938846053)) ; i + 0.000266076235767133*Abs(r)**(5/4)
232,0.8953891152393458,s*sqrt(Abs(B0 + B1*s)) ; B2*i,s*sqrt(Abs(0.0226123068783358*s - 0.0214601473426407)) ; 0.000147972105423332*i
233,0.895386341117478,s*sqrt(Abs(B0*s + B1)) ; B2*i,s*sqrt(Abs(0.0227509484055641*s - 0.0215877067531081)) ; 0.0175816483268907*i
234,0.8953862052473288,s*sqrt(Abs(B0*s + B1)) ; B2*sqrt(Abs(i)) + i,s*sqrt(Abs(0.0223546685909008*s - 0.0212248500473604)) ; i + 0.0235156421695772*sqrt(Abs(i))
235,0.8953843088327498,B1*s*sqrt(Abs(B0 - s)) ; B2*i**2*r,0.151076173498712*s*sqrt(Abs(s - 0.948762080052595)) ; 0.0661328941468558*i**2*r
236,0.895384154172759,s*sqrt(Abs(B0 + B1*i)) ; -i*r**2,s*sqrt(Abs(0.0228343811844763*i - 0.00117112389610935)) ; -i*r**2
237,0.8953833209778107,s*sqrt(Abs(B0*s + B1)) ; B2 - Abs(r)**(1/4) + sqrt(Abs(r)),s*sqrt(Abs(0.0228526362605072*s - 0.0216807430358175)) ; -Abs(r)**(1/4) + sqrt(Abs(r)) + 0.0294906758537635
238,0.8953811868591516,s*sqrt(Abs(B0 + B1*s)) ; B2*i - i*r,s*sqrt(Abs(0.0229042149726152*s - 0.0217279225882586)) ; -i*r + 0.723692166469879*i
239,0.8953806102143779,s*sqrt(Abs(B0*s + B1)) ; B2*r + i,s*sqrt(Abs(0.0229100670586422*s - 0.0217332719945158)) ; i + 0.00499219972235015*r
240,0.8953767264074073,B0*i**2 ; B1 - r,0.0203397497637448*i**2 ; 1.62963328775967 - r
241,0.8953766550991078,s*sqrt(Abs(B0 + B1*s)) ; i,s*sqrt(Abs(0.0225075112926175*s - 0.0213733688076596)) ; i
242,0.8953366015064773,s*sqrt(Abs(B0 + B1*s)) ; B2*sqrt(Abs(i)) + i,s*sqrt(Abs(0.0234149857287288*s - 0.0221847793378105)) ; i + 0.0029148771444084*sqrt(Abs(i))
243,0.8953051818478963,B1*s*sqrt(Abs(B0 + s)) ; r,0.151772220686343*s*sqrt(Abs(s - 0.946831674730539)) ; r
244,0.8952803779248679,s*sqrt(Abs(B0 + B1*s)) ; B2*r*sqrt(Abs(i)) + i,s*sqrt(Abs(0.0234796668623333*s - 0.0222148247702125)) ; i + 0.201109661884201*r*sqrt(Abs(i))
245,0.8952661901282354,B1*s*sqrt(Abs(B0 + s)) ; B2 + i + r,0.148135009546317*s*sqrt(Abs(s - 0.948557882380516)) ; i + r + 32.22148418128
246,0.8950870462067062,B1*sqrt(Abs(B0 + i)) ; B2 + i + r,0.00425268316067097*sqrt(Abs(i + 99.9829989567137)) ; i + r + 2.6170017448528
247,0.8950618167057018,B0*i ; i,0.978976781826051*i ; i
248,0.8949514565119465,B0*i + B1*s ; B2*r + i,0.900921518420252*i + 0.00774823583808433*s ; i + 0.000399600143237124*r
249,0.894885988946519,B0*Abs(s)**(3/8) ; i,0.0267217721130498*Abs(s)**(3/8) ; i
250,0.8948723142558672,B0*i + B1*s ; B2 + i,0.898129509322851*i + 0.00807641251770082*s ; i + 9.66031061716761e-5
251,0.894866918298433,B0*i + B1*s ; i,0.897267759777084*i + 0.00805962123281888*s ; i
252,0.8947815275519732,B1*s*sqrt(Abs(B0 + i)) ; sqrt(Abs(i - sqrt(Abs(r)))),0.0125790621257436*s*sqrt(Abs(i + 2.0714129786305)) ; sqrt(Abs(i - sqrt(Abs(r))))
253,0.8944169877072268,B0*i*s**2 ; B1*sqrt(Abs(i)) + i*r,0.331138404450242*i*s**2 ; i*r + 1.17700803357552e-7*sqrt(Abs(i))
254,0.8944000080587956,i*Abs(B0 + sqrt(Abs(s)))**(1/4) ; B1*i,i*Abs(sqrt(Abs(s)) - 0.202735740026243)**(1/4) ; 0.812121391556051*i
255,0.8942129826022559,B0*sqrt(Abs(i)) ; B1*r + i,0.179812104712047*sqrt(Abs(i)) ; i + 0.0115141386958504*r
256,0.8941724155934102,B0*i + Abs(i)**(3/2) ; B1 + B2*r,0.426603176590688*i + Abs(i)**(3/2) ; 0.0877043056553113 - 0.070874199229749*r
257,0.8938287635327024,B0*s*sqrt(Abs(i + s)) ; B1 + r,0.0107415726618148*s*sqrt(Abs(i + s)) ; r - 0.00304668989976833
258,0.8937224576001127,i*Abs(s + sqrt(Abs(i)))**(1/4) ; B0*i,i*Abs(s + sqrt(Abs(i)))**(1/4) ; 0.901120844884451*i
259,0.893612171543892,B0*i*Abs(s)**(1/4) ; i,1.14648668232883*i*Abs(s)**(1/4) ; i
260,0.8935691480372544,B0*s*Abs(i)**(1/4) ; B1 - i + r + sqrt(Abs(r)),0.0295450178652831*s*Abs(i)**(1/4) ; -i + r + sqrt(Abs(r)) - 0.0829231263495695
261,0.8935398736265358,B0*sqrt(Abs(s)) ; i - 2*r,0.0328771060294416*sqrt(Abs(s)) ; i - 2*r
262,0.8935397973370086,B0*sqrt(Abs(s)) ; B1 + B2*r,0.0328771040909058*sqrt(Abs(s)) ; 2.54551661633204*r + 0.018933872221132
263,0.8935395996457901,B0*sqrt(Abs(s)) ; sqrt(Abs(i + sqrt(Abs(r)))),0.0328770948971885*sqrt(Abs(s)) ; sqrt(Abs(i + sqrt(Abs(r))))
264,0.8935394884564611,B0*sqrt(Abs(s)) ; B1 + i + r,0.0328770869500592*sqrt(Abs(s)) ; i + r + 0.0119739306424871
265,0.8935391793239144,B0*sqrt(Abs(s)) ; B1 + 2*r,0.0328771539360209*sqrt(Abs(s)) ; 2*r + 0.0443377394500911
266,0.8935389435396707,B0*sqrt(Abs(s)) ; i**3,0.0328770158018935*sqrt(Abs(s)) ; i**3
267,0.8935359119246439,B0*sqrt(Abs(s)) ; B1 + i - r,0.0328746673760023*sqrt(Abs(s)) ; i - r + 1.63782471221213
268,0.8935355484115115,B0*sqrt(Abs(s)) ; B1 + B2*i,0.0328723282464976*sqrt(Abs(s)) ; 0.0441252483470696*i + 22.5047051974685
269,0.8935351625032576,B0*sqrt(Abs(s)) ; B1*r - i,0.0328571967148049*sqrt(Abs(s)) ; -i + 0.00103137049097884*r
270,0.8935347756098116,B0*sqrt(Abs(s)) ; 2*r - Abs(r)**(3/4),0.0334171481262799*sqrt(Abs(s)) ; 2*r - Abs(r)**(3/4)
271,0.893525538701297,i ; B0 + i,i ; i + 0.000272178600851129
272,0.8934099582658557,B0 + B1*i ; B2 + r,0.000150359351434364*i + 0.0222250360935439 ; r + 6.10329989579935e-10
273,0.8933851910803726,B0*Abs(s)**(7/4) ; B1 + r,0.0407385780796802*Abs(s)**(7/4) ; r + 0.18020025307041
274,0.893257017479613,B0 + B1*i ; Abs(i + r)**(1/4),0.000603760992210351*i + 0.0321084867507771 ; Abs(i + r)**(1/4)
275,0.8932479702806161,s*sqrt(Abs(B0 + B1*i)) ; i + sqrt(Abs(i))*sqrt(Abs(r)),s*sqrt(Abs(0.0329742300297637*i - 0.00171368120465552)) ; i + sqrt(Abs(i))*sqrt(Abs(r))
276,0.8931352355617361,B0 + i ; i,i - 0.000265347195070884 ; i
277,0.8929594551374521,B0*i*s ; 2*r + sqrt(Abs(i)),-0.000545864015430876*i*s ; 2*r + sqrt(Abs(i))
278,0.8928864171431667,B0*i**2 + B0*i ; B1 - r,-0.224086903513376*i**2 - 0.224086903513376*i ; 1.05021625479173 - r
279,0.8928306385788418,B0*i*s ; sqrt(Abs(i - 3*r)),-0.000928450640693189*i*s ; sqrt(Abs(i - 3*r))
280,0.8928011685098806,B0*i**2*s ; B2*sqrt(Abs(B1 + i)),0.0327848913265407*i**2*s ; -0.0407985802358131*sqrt(Abs(i + 6.85767581927565))
281,0.892800663613828,B0*i**2 ; B1 + B2*i + B2*r,0.323471621022728*i**2 ; -0.0772984322127519*i - 0.0772984322127519*r + 0.0769234111461675
282,0.8927640761787883,B0*i*s ; sqrt(Abs(2*i - 2*r)),-0.000925745134966809*i*s ; sqrt(Abs(2*i - 2*r))
283,0.8927244685475082,i*Abs(i + sqrt(Abs(s)))**(1/4) ; B0*i,i*Abs(i + sqrt(Abs(s)))**(1/4) ; 0.892973541591208*i
284,0.8926684531766705,B0 + B1*s ; B2 + B3*r,0.0389477866532187*s + 0.00587975035626363 ; 8.25576076172159*r + 0.0175509306180465
285,0.8926684531540271,B0 + B1*s ; B2*i,0.0389473070312786*s + 0.00587968284660469 ; 0.00367063800987874*i
286,0.8926684531032265,B0 + B1*s ; sqrt(Abs(B2 - r)),0.0389527489957472*s + 0.00587699815181335 ; sqrt(Abs(r - 0.000961893612494))
287,0.8926684529874162,B0 + B1*s ; sqrt(Abs(B2 + sqrt(Abs(r)))),0.0389455656885357*s + 0.00587977238366903 ; sqrt(sqrt(Abs(r)) + 0.16611422585479)
288,0.8926684529456743,B0 + B1*s ; Abs(B2 + i)**(1/4),0.0389466830120361*s + 0.00587723114910173 ; Abs(i + 5.69595269038267)**(1/4)
289,0.8926684528302609,B0 + B1*s ; B2*sqrt(Abs(i)),0.0389544758892818*s + 0.00587786630152467 ; 0.151429236809029*sqrt(Abs(i))
290,0.8926684526942227,B0 + B1*s ; B2*sqrt(Abs(r)),0.0389535264484767*s + 0.00587334660898214 ; 2.83530011549244*sqrt(Abs(r))
291,0.8926684524489357,B0 + B1*s ; B2 - r,0.0389545384746665*s + 0.00588016620451706 ; 2.29664751835291 - r
292,0.8926684523798675,B0 + B1*s ; B2*Abs(i)**(1/4),0.0389421216043572*s + 0.00588085667195156 ; 0.0182549551091929*Abs(i)**(1/4)
293,0.8926684520746245,B0 + B1*s ; B2*r,0.0389486977067133*s + 0.00587246387453231 ; 4.05582491480803*r
294,0.8926684519335092,B0 + B1*s ; B2 + r,0.0389564214174095*s + 0.0058801381251195 ; r + 0.95448090462864
295,0.8926684518443048,B0 + B1*i ; B2*sqrt(Abs(r)),0.0448369062957941 - 0.0389557604946158*i ; 0.00027020058905104*sqrt(Abs(r))
296,0.8926684517021817,B0 + B1*s ; B2 - sqrt(Abs(r)),0.0389440764302342*s + 0.00587463470169252 ; 0.0221719950657699 - sqrt(Abs(r))
297,0.892668451693046,B0 + B1*s ; B2 - i,0.0389548116296632*s + 0.00586986704479829 ; 63.546211700316 - i
298,0.8926684512432302,B0 + B1*s ; sqrt(Abs(B2 + i)),0.0389578937077019*s + 0.00588070027919903 ; sqrt(Abs(i + 0.00218466197843795))
299,0.8926684504075051,B0 + B1*s ; Abs(B2 + r)**(1/4),0.0389418569714246*s + 0.00587351681578398 ; Abs(r + 0.00133862528644388)**(1/4)
300,0.89266844950235,B0 + B1*s ; B2 - i**2,0.0389605749694409*s + 0.00586550349670994 ; 76.7219588309182 - i**2
301,0.8926684487309152,B0 + B1*i ; sqrt(Abs(r)),0.0448179363732427 - 0.038932254635074*i ; sqrt(Abs(r))
302,0.8926684485316783,B0 + B1*s ; B2 + i,0.0389357642231578*s + 0.00589209006459822 ; i + 0.0729418982762808
303,0.8926684484398685,B0 + B1*s ; B2 + i*r,0.0389513143419046*s + 0.00589037848406522 ; i*r + 0.000251090839355387
304,0.8926684480296748,B0 + B1*s ; B2 + i + r,0.0389334644770764*s + 0.00587848120767795 ; i + r + 0.000186538648893742
305,0.8926684478941036,B0 + B1*s ; B2 + sqrt(Abs(i)),0.0389591708242439*s + 0.00586261591498942 ; sqrt(Abs(i)) + 0.979297384014766
306,0.8926684467242549,B0 + B1*s ; B2 - sqrt(Abs(i)),0.0389392320172802*s + 0.00589564380948201 ; 0.000137500836999271 - sqrt(Abs(i))
307,0.8926684464535445,B0 + B1*s ; B2 + B3*i,0.0389700165872326*s + 0.00586499687896926 ; 0.038000498997045*i + 0.000628248327516733
308,0.8926684455853643,B0 + B1*i ; B2*r,3.13725953674831 - 2.72469473954079*i ; 0.0104368623036325*r
309,0.8926684438052283,B0 + B1*i ; B2*i*r,0.0448088402327025 - 0.0389474493349414*i ; 0.0794610592931478*i*r
310,0.8926684431827469,B0 + B1*i ; (1 - sqrt(2))*sqrt(Abs(r)),0.0448430515447378 - 0.0389757342231538*i ; (1 - sqrt(2))*sqrt(Abs(r))
311,0.8926684414878975,B0 + B1*s ; i - r,0.0389778433910925*s + 0.00586642628942933 ; i - r
312,0.8926684300267649,B0 + B1*i ; -r + sqrt(Abs(r)),0.0448508656205738 - 0.0389892597119759*i ; -r + sqrt(Abs(r))
313,0.8926684171557692,B0 + B1*s ; sqrt(2)*Abs(i)**(1/4),2.72464908082567*s + 0.409215453458305 ; sqrt(2)*Abs(i)**(1/4)
314,0.8926684003899631,B0 + B1*s ; sqrt(Abs(r)),0.0390094042898756*s + 0.00585313467787294 ; sqrt(Abs(r))
315,0.8926683615738581,B0 + B1*s ; r - sqrt(Abs(r)),2.72462969434707*s + 0.408019518783139 ; r - sqrt(Abs(r))
316,0.8926683599009669,B0 + B1*s ; sqrt(Abs(r + sqrt(Abs(r)))),2.72462922163492*s + 0.407990013222847 ; sqrt(Abs(r + sqrt(Abs(r))))
317,0.8926683354095505,B0 + B1*i ; r*sqrt(Abs(i)),3.13221044123638 - 2.72462273220212*i ; r*sqrt(Abs(i))
318,0.8926683336569249,B0 + B1*i ; r,3.13952364326116 - 2.72474104033096*i ; r
319,0.8926682925214454,B0 + B1*s ; r,2.72461282319304*s + 0.406971762768509 ; r
320,0.8926682753621122,B0 + B1*s ; i*r,2.72460923645925*s + 0.406748207641476 ; i*r
321,0.8926682085097146,B0 + B1*i ; i*r,3.13055980341976 - 2.72459669125437*i ; i*r
322,0.8926681639877101,B0 + B1*s ; sqrt(2)*i,2.72477394213302*s + 0.416728174152878 ; sqrt(2)*i
323,0.8926681639338009,B0 + B1*i ; r + sqrt(Abs(r)),0.044747510621647 - 0.0388102039007354*i ; r + sqrt(Abs(r))
324,0.8926681539475465,B0 + B1*s ; r**2,2.72477552694773*s + 0.416820508445843 ; r**2
325,0.8926681440808407,B0 + B1*s ; Abs(i)**(5/8),0.0390942131022459*s + 0.00581735182791418 ; Abs(i)**(5/8)
326,0.8926681425327724,B0 + B1*i ; i*Abs(r)**(3/2),0.0449117742601221 - 0.0390945749091221*i ; i*Abs(r)**(3/2)
327,0.892668141984556,B0 + B1*s ; -sqrt(Abs(i)),0.0390947028196013*s + 0.00581714557264601 ; -sqrt(Abs(i))
328,0.8926681379681741,B0 + B1*s ; Abs(i)**(1/4),0.038804086128129*s + 0.00593989715070061 ; Abs(i)**(1/4)
329,0.8926681379054666,B0 + B1*s ; i**2 - i,0.0388040716657567*s + 0.00593990326942012 ; i**2 - i
330,0.8926681341523843,B0 + B1*s ; -i*r + i,0.0388032086938778*s + 0.0059402686983506 ; -i*r + i
331,0.8926681302950208,B0 + B1*s ; i + r,0.0388023270288737*s + 0.00594064207688529 ; i + r
332,0.8926681237074843,B0 + B1*s ; Abs(i + r)**(1/4),0.0388008334536299*s + 0.00594127457448821 ; Abs(i + r)**(1/4)
333,0.89266812162258,B0 + B1*i ; i*Abs(r)**(3/4),0.0449145532753205 - 0.0390993765706978*i ; i*Abs(r)**(3/4)
334,0.8926681196936501,B0 + B1*i ; Abs(r)**(1/4),0.0449148051708851 - 0.039099811806056*i ; Abs(r)**(1/4)
335,0.8926681106408506,B0 + B1*s ; i,0.0387979145191839*s + 0.0059425088803725 ; i
336,0.8926681027047066,B0 + B1*s ; sqrt(Abs(i)),0.0387961688813625*s + 0.00594325045724249 ; sqrt(Abs(i))
337,0.8926680984919827,B0 + B1*i ; sqrt(Abs(i))*sqrt(Abs(r)),0.0447388921517521 - 0.038795250301645*i ; sqrt(Abs(i))*sqrt(Abs(r))
338,0.8926680983249178,B0 + B1*s ; i**2,0.0391045518338335*s + 0.00581299695594682 ; i**2
339,0.8926680975637447,B0 + B1*s ; Abs(i)**(5/2),0.0387950486074369*s + 0.00594372255330518 ; Abs(i)**(5/2)
340,0.8926680726138758,B0 + B1*s ; Abs(r)**(1/8),0.0391100701677217*s + 0.0058106728999831 ; Abs(r)**(1/8)
341,0.8926680707197303,B0 + B1*i ; Abs(r)**(3/4),0.0449209739904864 - 0.0391104692441551*i ; Abs(r)**(3/4)
342,0.8926680577498814,B0 + B1*s ; sqrt(Abs(i))*sqrt(Abs(r)),0.0391131757826864*s + 0.0058093650409847 ; sqrt(Abs(i))*sqrt(Abs(r))
343,0.8926680480635997,B0 + B1*s ; 2**(1/4)*Abs(i)**(1/4),0.0387846521554197*s + 0.00594812564203214 ; 2**(1/4)*Abs(i)**(1/4)
344,0.892668038567086,B0 + B1*i ; r*Abs(i)**(3/2),0.0447316734299529 - 0.0387827319109478*i ; r*Abs(i)**(3/2)
345,0.8926578334745099,B0 + B1*i ; i - r,0.0455924056327552 - 0.0790900001575777*i ; i - r
346,0.8925380767322151,B0*s*sqrt(Abs(i)) ; B1*i*sqrt(Abs(r)) + i,0.145733881019902*s*sqrt(Abs(i)) ; -2.86668325584892*i*sqrt(Abs(r)) + i
347,0.8925130294891956,B0*i + B0*s ; B1 + B2*i,0.0416133883314046*i + 0.0416133883314046*s ; 0.102690852125805*i - 0.0141423555662761
348,0.8924587306685605,B0*i + B0*s ; B1 + B2*i*r,0.0386305777449409*i + 0.0386305777449409*s ; 0.730801028185161*i*r + 5.8251422501715e-5
349,0.8924216136891366,B1*i*sqrt(Abs(B0 - s)) ; i,0.755144748829246*i*sqrt(Abs(s + 1.29697224552602)) ; i
350,0.8924216133694381,i*sqrt(Abs(B0*s + B1)) ; i,i*sqrt(Abs(0.570110296295922*s + 0.739670819622479)) ; i
351,0.8924216122183616,i*sqrt(Abs(B0 + B1*s)) ; i,i*sqrt(Abs(0.570300865379205*s + 0.739555118301744)) ; i
352,0.892386304042843,B0*i + B0*s ; B1 + B2*sqrt(Abs(i)),0.0415768414499299*i + 0.0415768414499299*s ; 0.102408379162462*sqrt(Abs(i)) - 0.0370507236029166
353,0.892305821266821,B1*sqrt(Abs(B0 + i)) ; B2 + sqrt(Abs(i)),0.00366101178835969*sqrt(Abs(i + 104.655186372958)) ; sqrt(Abs(i)) - 0.104915804933138
354,0.8922481955158267,B0*s*sqrt(Abs(i)) ; B1 + i,0.392428685083136*s*sqrt(Abs(i)) ; i + 0.0562344238650175
355,0.8922427594586742,B0*s*sqrt(Abs(i + s)) ; B1 + i + r,0.0392572402711827*s*sqrt(Abs(i + s)) ; i + r + 0.287717585515703
356,0.8922283812423288,B1*i*sqrt(Abs(B0 + i)) ; sqrt(Abs(B2 - sqrt(Abs(i)))),-0.000130853610802636*i*sqrt(Abs(i + 100.011656401141)) ; sqrt(Abs(sqrt(Abs(i)) - 23.4084859402973))
357,0.8920768510374056,B0*i*s + B0*s ; sqrt(Abs(i)),-0.00300652260502302*i*s - 0.00300652260502302*s ; sqrt(Abs(i))
358,0.8920100933188774,B0*s ; B1 + 2*i,0.0431655549227934*s ; 2*i + 0.00150357981159131
359,0.8920100933184599,B0*s ; B1 + B2*r,0.0431656463404007*s ; 93.7635176009168*r + 0.123078729032506
360,0.8920100933156039,B0*s ; B1 + 2*r,0.0431659007231948*s ; 2*r + 0.0425287553671309
361,0.8920100933100296,B0*s ; B1*r + i,0.0431661637348344*s ; i + 0.00507363214433812*r
362,0.8920100933079711,B0*s ; B1 - i + r,0.0431647261624825*s ; -i + r + 0.269534993264692
363,0.8920100933049178,B0*s ; B1*i - r,0.0431646277354333*s ; 0.0692135919931416*i - r
364,0.892010093299762,B0*s ; B1 + i - r,0.0431644833113833*s ; i - r + 0.270810329203459
365,0.8920100932889673,B0*s ; B1 + i + r,0.0431667303144105*s ; i + r + 0.0248203613844654
366,0.8920100932881457,B0*s ; B1 + B2*i,0.0431642169600583*s ; 67.4099345711858*i + 0.000798414909893403
367,0.8920100932804493,B0*s ; B1 - 2*r,2.72189310251528*s ; 0.0380543548493744 - 2*r
368,0.892010093229496,B0*s ; B1 - i - r,0.0431676374165879*s ; -i - r + 0.0946942186455802
369,0.8920100931644411,B0*s ; B1*Abs(r)**(3/2),0.0431626497686077*s ; 0.000164720715795885*Abs(r)**(3/2)
370,0.8920100930449467,B0*s ; B1*i**2,2.72189154389064*s ; 0.00260379967152273*i**2
371,0.8920100930361976,B0*s ; B1*i + r,0.0431693135847916*s ; 0.00016946686714435*i + r
372,0.8920100906212795,B0*s ; B1*i*r,0.0431536487218722*s ; 0.00269594557395446*i*r
373,0.892010089718089,B0*s ; B1*Abs(i)**(1/4),2.72188499771816*s ; 0.0156920256359088*Abs(i)**(1/4)
374,0.892010089404106,B0*s ; B1 + i*r,0.0431797387427725*s ; i*r + 0.000104056756748376
375,0.892010021068174,B0*s ; -i**2 + r,0.0432267399133351*s ; -i**2 + r
376,0.8920100167164223,B0*s ; -i + 2*r,0.0432285582168848*s ; -i + 2*r
377,0.8920100162667638,B0*s ; Abs(r)**(1/8),2.72185221268102*s ; Abs(r)**(1/8)
378,0.8920100154359756,B0*s ; Abs(i + r)**(1/4),0.0431019133942457*s ; Abs(i + r)**(1/4)
379,0.8920100153862166,B0*s ; 2*i + r,0.043229103658538*s ; 2*i + r
380,0.8920100122398653,B0*s ; -i**2 + i,2.72193691956433*s ; -i**2 + i
381,0.8920100118495795,B0*s ; sqrt(Abs(r + sqrt(Abs(r)))),0.0432305316082027*s ; sqrt(Abs(r + sqrt(Abs(r))))
382,0.8920100048964064,B0*s ; sqrt(Abs(i + sqrt(Abs(i)))),0.0432332514122876*s ; sqrt(Abs(i + sqrt(Abs(i))))
383,0.8920100015839052,B0*s ; i + r**2,0.0432345094828928*s ; i + r**2
384,0.892010001456644,B0*s ; sqrt(Abs(i))*sqrt(Abs(r)),0.0432345573593423*s ; sqrt(Abs(i))*sqrt(Abs(r))
385,0.8920100012028348,B0*s ; r - Abs(i)**(1/4),0.043234652745084*s ; r - Abs(i)**(1/4)
386,0.8920099998091886,B0*s ; 3*r,0.0432351741760593*s ; 3*r
387,0.8920099674974694,B0*s ; -sqrt(Abs(i)) + sqrt(Abs(r)),0.0432463268400408*s ; -sqrt(Abs(i)) + sqrt(Abs(r))
388,0.892009965454778,B0*s ; i - Abs(r)**(1/4),0.043246980662573*s ; i - Abs(r)**(1/4)
389,0.8920099546734649,B0*s ; i + 2*r,0.0432503482016516*s ; i + 2*r
390,0.8920099493969773,B0*s ; i**2 + i,0.0432519485702658*s ; i**2 + i
391,0.892009943807888,B0*s ; i**2*r,0.0432536120947417*s ; i**2*r
392,0.892009943807888,B0*s ; i*Abs(r)**(3/2),0.0432536120947417*s ; i*Abs(r)**(3/2)
393,0.8919854206131224,s*sqrt(Abs(B0 + i - s)) ; B1*i + i*r,s*sqrt(Abs(i - s + 6.72927689087953)) ; i*r + 0.0115993504203296*i
394,0.8919459951369324,B1*sqrt(Abs(B0 + i*s)) ; B2*i,0.109960933246256*sqrt(Abs(i*s + 0.00180603571659844)) ; 0.0708145375636035*i
395,0.8917124195932752,B0*s*Abs(i)**(1/4) ; B1 + 2*i + r,0.0866493381987479*s*Abs(i)**(1/4) ; 2*i + r - 0.0271667639228822
396,0.8915388496087823,B0*s + i ; B1*r,i + 3.72832376380153*s ; 18.8795429807064*r
397,0.891447441015523,B0*i + B0*s ; B1*sqrt(Abs(i)),0.0415702264833306*i + 0.0415702264833306*s ; 0.0533064591585847*sqrt(Abs(i))
398,0.8913948013685167,B0 + B1*i ; sqrt(Abs(B2 + i + r)),0.000439435696468405*i + 0.0441210688048753 ; sqrt(Abs(i + r + 5.02113682929997))
399,0.8913656242667622,B0*i*s**2 ; B1 + r,0.00101162195039025*i*s**2 ; r - 0.00896493614713968
400,0.8911538322775285,B1*sqrt(Abs(B0 + i*s)) ; B2 + B3*i,0.0917958547355627*sqrt(Abs(i*s + 0.0201082719097475)) ; 0.0438956192204292*i - 0.00961116873570558
401,0.8910017237679075,B0 + B1*i + s ; Abs(r)**(1/4),-1.7515515710451*i + s - 62.3764698386898 ; Abs(r)**(1/4)
402,0.8909263251261774,B0 + B1*i ; i*Abs(B2 - i)**(1/4),0.0186228124021592*i + 0.037023144370407 ; i*Abs(i + 78.9850880938284)**(1/4)
403,0.8908864477117932,B0 + B1*sqrt(Abs(s)) ; r - sqrt(Abs(B2 + i)),0.0461217069377458*sqrt(Abs(s)) - 0.000318813956999203 ; r - sqrt(Abs(i + 0.000458279924115623))
404,0.8908846854344004,B0 + B1*sqrt(Abs(s)) ; B2 + r,0.0461756810982883*sqrt(Abs(s)) - 0.000321704818121569 ; r + 6.02855800002584
405,0.8908778368967967,B0 + B1*sqrt(Abs(s)) ; B2 + i,0.0461542923473738*sqrt(Abs(s)) - 0.000356203319894543 ; i + 3.45558151910797
